tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device
1485761575223013381,Beck,FreeThinker2125,0,"@chuha @YankeesUtahn @MagnoliaToomer @townhallcom And as for ending Afghanistan, the previous administration had plans to do that as well. And I have no doubt that the execution would have been better. Joe got people killed. Because he was inept.",2022-01-24 23:48:58+00:00,1,[],70,,Twitter for iPhone
1485761525990060034,Deeda Lee,DeedaLee1,0,"@RetroTechNoir Most paying attn have seen it coming.  Were wondering how long it would take. Imo, handing over Afghanistan to Taliban, along w/American hostages and; military equip, emboldened Russia and; China. That was their “all clear!” Biden has us begging OPEC for oil for our military. Genius!",2022-01-24 23:48:46+00:00,0,[],5203,,Twitter for iPhone
1485761484785393666,motherchod69,motherchod691,0,"Make no mistake, war with #Russia has been brewing for a long time. They have a strategic advantage right now because the US is constantly fighting itself. That and we have weak leadership that disgraced us in front of the world in Afghanistan.",2022-01-24 23:48:36+00:00,0,"[{'text': 'Russia', 'indices': [26, 33]}]",415,,Twitter for iPhone
1485761465957163010,David J Bixler,DavidJBixler,0,"#WorstPresidentInHistoryJoeBiden gets us out of Afghanistan, but then wants to send us right into a war with Russia.   (literally the thing everyone said Trump would do).",2022-01-24 23:48:32+00:00,1,"[{'text': 'WorstPresidentInHistoryJoeBiden', 'indices': [0, 32]}]",7907,,Twitter Web App
1485761443551080448,Rick Astely,cageslader911,0,"@MabelAlligator @factsnotchatter @MattWalshBlog In Afghanistan during the Cold War. You clearly don’t know basic history. And what We should not been involved in Korea, WW 2 etc.",2022-01-24 23:48:26+00:00,0,[],1058,,Twitter for iPhone
1485761331542192130,Katastrophic,Mahhhlon,0,@polisands @GorsuchMaskless @brianstelter @HotlineJosh It looked like Trump was about to get us into war plenty of times. And the Afghanistan situation is literally a direct result of Trump’s deal with ::checks notes:: the Taliban.   ,2022-01-24 23:48:00+00:00,0,[],44402,,Twitter for iPhone
1485761323011088385,Joyfillednomads,joyfillednomads,0,@SaraCarterDC Omg... Afghanistan 146 days ago,2022-01-24 23:47:58+00:00,0,[],41843,,Twitter Web App
1485761292325556227,Cedric,GrumpyCecil,0,@AJEnglish There is no war and there won't be one. This all part of Biden's strategy to look tough after his pull out from Afghanistan which has been a joke . The only ones gaining are the arms suppliers.,2022-01-24 23:47:50+00:00,0,[],4414,,Twitter Web App
1485761205880901632,LarryCtheman,CthemanLarry,0,"@cmsub @PressSec Don’t forget this media. We wouldn’t want any “but Bidens leaving behind so many” coverage again. Just like in Afghanistan, we are telling citizens to leave well before things get to a point where they can’t get out",2022-01-24 23:47:30+00:00,0,[],2397,,Twitter for iPhone
1485761203083243521,Bit'Weded Lij Solomon ቢትወደድ ልጅ ሰሎሞን,Sollo_Mon,0,@GlobalNational Didn't this country learn from Afghanistan and Iraq?,2022-01-24 23:47:29+00:00,0,[],29,,Twitter for Android
1485761151652831237,Alireza Mortazavi,AlirezaMortaz19,0,"@AngieSkys Yes Russia is been accused of invading a lot of countries and going to invade Ukrainian. America invading Iraq,Syria,Libya and tried Venezuela but was kicked out, kicked out of Afghanistan. in fact all evidence is against America not Russia",2022-01-24 23:47:17+00:00,1,[],51915,,Twitter Web App
1485761133013307392,Unrepentant Repenter,ChasePadusniak,0,"@Lefaucheux75 @kev_jg @WB_Baskerville and; im saying that saying the context does doesn’t change things is how we keep getting wars. After all, we were justified in going into Afghanistan initially. But that was a cover for profiteering and worse. These wars will be no different . As Gen Butler Said: war is a racket",2022-01-24 23:47:12+00:00,0,[],36685,,Twitter Web App
1485761053027934210,Common sense values,goodgolfer65,0,"@seanhannity AFGHANISTAN WAS A DISASTER TO EVACUATE AMERICANS! LETS SEE HOW PRES S O B DOES WITH THIS EVALUATION FROM UKRAINE!! LETS SEE HOW MANY AMERICANS ARE LEFT BEHIND THIS TIME! NELLY PAY ATTENTION THIS TIME GENERAL !! EARN YOUR 175,000 !!",2022-01-24 23:46:53+00:00,1,[],7200,,Twitter for iPhone
1485761042550513665,joshua porterfield,EastBayRaygun,0,@PrivateIDeation @TrueHorror69 @Terminal_Ligma @8thDegreeSavage You’re comparing stones to arranges there. Declared wars. Afghanistan was the longest.,2022-01-24 23:46:51+00:00,0,[],5554,,Twitter for iPhone
1485761025265836041,@Tshaks One And Only,TshaksO,0,@_AfricanSoil It's a bad move. America defeated in Afghanistan  and Syria . Left mess in Libya  Iraq  and Venezuela .,2022-01-24 23:46:47+00:00,0,[],693,,Twitter for Android
1485761003497443334,Dana Hillig,DanaHillig,0,@cmsub @WHCOS @PressSec I sense another Afghanistan in the making… horrible!,2022-01-24 23:46:41+00:00,0,[],642,,Twitter for iPhone
1485760957225869313,"🦖Brirannosaurus Rexy MF, 20/22 Vision🦖",redbuddhadojo,0,Japan and; Afghanistan are the only two nations to defeat Russia in all out war since 1905.   I'm guessing they're sitting this one out.,2022-01-24 23:46:30+00:00,0,[],108625,,Twitter for Android
1485760956177211396,M Omari,Harris_909K,0,@kblafghanistan Unfortunately Afghanistan is becoming a killing ground for those who escaped the brutal regime in Pakistan n Iran!!!,2022-01-24 23:46:30+00:00,0,[],984,,Twitter Web App
1485760953400573955,Napoleon Dolemite,NDolemite,0,"@Acosta Sooo much actually happening in this country AND the world.  But YES, let’s keep talking-about Trump..  no one would know you if not for him. Let’s go over each hypothetical.  The Americans left behind in Afghanistan and soon in Ukraine will love this story.",2022-01-24 23:46:30+00:00,0,[],1069,,Twitter for iPhone
1485760943707537408,David J Bixler,DavidJBixler,0,"@TopoChi59889561 It's CRAZY because right up to this point Lefties had something they could hold over us.   ""Look, Biden got us out of Afghanistan, YOUR guy couldn't do that!""...  But then Biden does a thing... and now they have nothing again.",2022-01-24 23:46:27+00:00,0,[],7907,,Twitter Web App
1485760903521861633,thinman,thinman,0,Remember stories of *tens of millions of dollars* disappearing from aid shipments to our peace-keeping zones in Afghanistan and Iraq? Contractors already getting tons of our tax dollars stuffing their pockets even more? Wonder what happened to it all? Ask Flynn. Cc:@MalcolmNance,2022-01-24 23:46:18+00:00,1,[],35740,,Twitter for Android
1485760869237608449,Barnzy,zabarnes13121,0,So did we pull out of Afghanistan only to increase the military budget only to go to war with Russia? Cooooool,2022-01-24 23:46:09+00:00,0,[],77,,Twitter for iPhone
1485760854674972672,Michael Colin,MichaelWestCoas,0,"@LorenCulp Other than fox-oan-trumpers SAYING its a disaster, I dont see disaster anywhere. Afghanistan? far more americans died there under trump. Gas? President has zero control of gas prices. Inflation? Small price to pay for the incredible recovery. So, WHERE is it?",2022-01-24 23:46:06+00:00,0,[],279,,Twitter Web App
1485760817513463809,calvin denby,DenbyCalvin,0,"@GOP Vietnam, Afghanistan, Iraq, Libia, and all the rest of the nations we got ""kicked out of"" when the GOP was out of its mind.",2022-01-24 23:45:57+00:00,0,[],12947,,Twitter Web App
1485760813226938368,philip levi,LeviPhiliplevi2,0,@LeftScientist @bgmasters The right wingers imagination......... Inflation is transitory and there is no crime surge and the Government is in control of the border the pullout of Afghanistan was prefect........ at what point do you realize you don't have to publicize how dumb and empty you are.,2022-01-24 23:45:56+00:00,33,[],78,,Twitter Web App
1485760752015261700,Laniakea,TrigDaLibz,0,@curtisstigers When the govt is more concerned with inclusivity than making sure american civilians made it out of Afghanistan and concerns with Russia and; China... you know we have a problem,2022-01-24 23:45:42+00:00,0,[],65,,Twitter for Android
1485760749452824577,Max Jensen,maxxjensen,0,"Does anybody have the impression that with the end of the military occupation of Iraq and; Afghanistan the USA and; GB military industries aren't making enough money and have coerced their respective governments to pick a fight, either with China or Russia? ""Cold War"" anybody?",2022-01-24 23:45:41+00:00,0,[],17506,,Twitter Web App
1485760669253206018,Rick Astely,cageslader911,0,@MabelAlligator @factsnotchatter @MattWalshBlog Yeah he was and he moved to Afghanistan to fight against the Soviets he hated his country because of the trade deals they made with the US.,2022-01-24 23:45:22+00:00,0,[],1058,,Twitter for iPhone
1485760631600988160,dailybisquit🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️,sugartimexxx,1,"@NovElection2024 If they don't and anything happens, Biden Administration will abandon them like in Afghanistan",2022-01-24 23:45:13+00:00,8,[],18208,,Twitter for Android
1485760594246782979,Freedom of Speech,Barbara20706508,0,"STUPID SOB BIDEN is distracting from the truth inflation, Russia, Afghanistan, border crisis!!!",2022-01-24 23:45:04+00:00,0,[],922,,Twitter for iPhone
1485760592220622850,profe loco lolo,falcundo,0,@N76247476Man The truth   Biden doesn't want a repeat of the Afghanistan withdrawal debacle to repeat itself and thus cemet his standing as the worse foreign policy potus in history--but it is too late for that  He already is!,2022-01-24 23:45:03+00:00,1,[],4118,,Twitter for Android
1485760550474764292,Carlos Fernandez,CarlosF19d,0,"@BaronPaquan @lavern_spicer Oh you want to compare dick size. I am to smart for the USMC, 22 years in the US Army 19D (a vet would know what that means) 5 deployments 4 Iraq, 1 Afghanistan.",2022-01-24 23:44:53+00:00,0,[],22305,,Twitter for iPhone
1485760450235150339,Cincy,SFoxFive,0,@BarbArn Maybe you missed the Afghanistan fiasco but we gave them weapons to defend against Taliban only for them to give them to the Taliban,2022-01-24 23:44:30+00:00,0,[],5503,,Twitter for iPhone
1485760441326440450,Bobby III,robert_hengel,0,"@SeanInfosec @AlanRMacLeod So are you from Afghanistan, Vietnam, Korea, or Laos? You’ve not said anything about any of these places",2022-01-24 23:44:27+00:00,1,[],5212,,Twitter for iPhone
1485760420669534208,philip levi,LeviPhiliplevi2,0,@bobclendenin @bgmasters Fear mongering because Inflation is transitory and there is no crime surge and the Government is in control of the border the pullout of Afghanistan was prefect........ at what point do you realize you don't have to publicize how dumb and empty you are.,2022-01-24 23:44:23+00:00,0,[],78,,Twitter Web App
1485760379263516674,Sitarah Mohammadi,sitarah_m,1,Australia invested enormously in Afghanistan. Our current response to the crisis should reflect our efforts and honour our service over the 2 decades.   Australians have called for #20kTuesday visa places for Afghans.   The government should immediately take #ActionforAfghanistan,2022-01-24 23:44:13+00:00,11,"[{'text': '20kTuesday', 'indices': [181, 192]}, {'text': 'ActionforAfghanistan', 'indices': [259, 280]}]",1250,,Twitter Web App
1485760376524644352,Sitarah Mohammadi,sitarah_m,25,The recent humanitarian visa allocation for Afghans by @AlexHawkeMP is misleading Australians and; abandoning Afghans who need protection  The Australian gov is well aware of the magnitude of the crisis in Afghanistan. Millions facing starvation. Hundreds killed. Women abducted.,2022-01-24 23:44:12+00:00,73,[],1250,,Twitter Web App
1485760325769056256,Karen Daugherty Kory,mskarenkory,3,@IAmSophiaNelson We just got out of Afghanistan and I am so glad. I don’t want our troops embroiled in another conflict either but we should learn from history that we can’t ignore what’s happening in Ukraine.,2022-01-24 23:44:00+00:00,12,[],8045,,Twitter for iPad
1485760325060341760,P LINNEMANN,linnemann_p,0,"@JoeBiden Very true, Joe. Now do something about it. But let's use tactic unlike the one you used for:    The border    Afghanistan     Supply chain    Crime    Covid Running out of breath..",2022-01-24 23:44:00+00:00,0,[],151,,Twitter for Android
1485760315207958534,𝚎𝚕𝚕𝚎,traveljunkie007,11,You don’t need to trust or take medical advice from someone who would leave you in Afghanistan.,2022-01-24 23:43:57+00:00,36,[],15310,,Twitter for iPhone
1485760286044864512,Jackie Stonitsch,JackieStonitsc2,0,@Johnny_Joey My soldier friend in Syria told me months ago Biden sent in thousands in WTF 4?? Our boyz are suffering injuries bad Are we going another Afghanistan?,2022-01-24 23:43:50+00:00,0,[],322,,Twitter for iPhone
1485760212560752655,Bobby III,robert_hengel,0,"@SeanInfosec @AlanRMacLeod I’ll add more on top of Vietnam, Laos, and Afghanistan including Korea, Iraq, and Afghanistan a second time",2022-01-24 23:43:33+00:00,0,[],5212,,Twitter for iPhone
1485760202825777156,RetiredAtLast,Surprise0515,0,"@rknagle1217 Who sent our loved ones to Afghanistan and forgot to bring them home after their mission was complete?  Oh, right, GW!  Why wasn’t he impeached???",2022-01-24 23:43:31+00:00,1,[],2617,,Twitter for iPhone
1485760193707315206,Sunni Labeouf,medved_bjj,0,"@mediocre_ethan In fairness, I’d rather die in Ukraine than in Afghanistan.",2022-01-24 23:43:28+00:00,0,[],30258,,Twitter for iPhone
1485760155937656834,Gary Neel,GaryNeel5,0,"@Easytime4 Some country is going to have to put a stop to Putins agenda for remaking the European Block back to the USSR,but it damn sure will not be mush head Brandon and Putin knows it,especially the way he pulled out of Afghanistan,leaving millions of dollars worth of military equipment",2022-01-24 23:43:19+00:00,1,[],2454,,Twitter for iPhone
1485760155711156231,philip levi,LeviPhiliplevi2,0,"@brlanier412 @bgmasters To simplify it my stupid friend What he means is that ""They"" want you to Fear BS while lying about the real problems like Inflation is transitory and there is no crime surge and the Government is in control of the border the pullout of Afghanistan was prefect........",2022-01-24 23:43:19+00:00,2,[],78,,Twitter Web App
